Mission1,missionLast,Crew,pirateId,missionCount,missionHours,pirateLevel,age,Occupation,dayOrNight,crewSatisfactionAvg,State,crewmemberDied
17866,18479,108,25138,19,114,2,45,Other,day_shift,94,la,0
17866,18438,108,25139,21,121,2,74,Retired,day_shift,93,colorado,0
17866,18479,108,25140,20,116,2,28,Student,either_shift,22,ny,0
17866,18432,108,25141,18,112,2,74,Retired,either_shift,94,alabama,0
17866,18435,108,25142,18,111,2,18,Other,day_shift,90,la,0
17866,18171,108,25143,9,57,1,41,Retired,either_shift,96,mn,0
17866,18437,108,25144,20,119,2,49,Working,NA,98,mt,0
17866,18445,108,25145,20,121,2,44,Other,either_shift,96,tennessee,0
17866,18489,108,25146,20,117,2,30,Other,day_shift,92,nh,0
17866,18424,108,25147,18,109,2,25,Working,night_shift,25,dc,0
17866,18428,108,25148,20,115,2,26,Working,day_shift,85,ms,0
17866,18428,108,25149,17,107,2,45,Working,night_shift,87,ga,0
17866,18424,108,25150,17,101,2,27,Student,night_shift,91,nj,0
17866,18462,108,25151,22,128,2,22,Working,night_shift,87,alaska,0
17866,18428,108,25152,20,122,2,27,Working,night_shift,93,mn,0
17866,18448,108,25153,19,109,2,55,Retired,day_shift,94,utah,0
17866,18462,108,25154,20,120,2,30,Working,either_shift,55,ri,0
17866,18471,108,25155,18,105,2,72,Retired,day_shift,90,arkansas,0
17866,18462,108,25156,22,136,2,24,NA,night_shift,92,missouri,0
17866,18093,108,25157,8,47,1,23,Working,day_shift,19,mi,0
17866,18465,108,25158,18,105,2,27,Working,night_shift,85,tn,0
17866,18458,108,25159,21,128,2,23,Working,night_shift,90,ohio,0
17866,18438,108,25160,18,110,2,30,Other,night_shift,NA,al,0
17866,18450,108,25161,18,106,2,29,Student,night_shift,98,or,0
17866,18485,108,25162,23,143,2,43,Other,night_shift,85,nv,1
17866,18484,108,25163,20,119,2,30,NA,night_shift,88,oregon,0
17866,18424,108,25164,17,98,2,28,Other,either_shift,97,sc,0
17866,18461,108,25165,20,125,2,37,Working,NA,85,california,0
17866,18452,108,25166,19,119,NA,34,Working,night_shift,91,md,0
17866,18430,108,25167,20,123,2,68,Working,day_shift,70,sc,0
17866,NA,108,25168,18,107,2,36,Working,night_shift,98,illinois,0
17866,18429,108,25169,17,105,2,22,Working,day_shift,70,california,0
17866,18465,108,25170,18,111,2,22,Student,NA,100,kansas,0
17866,18429,108,25171,20,117,2,24,Working,night_shift,91,in,1
17866,18453,108,25172,22,132,2,24,Working,night_shift,97,michigan,0
17866,18431,108,25173,20,119,2,22,Working,night_shift,94,vt,0
17866,18465,108,25174,18,112,2,43,Working,day_shift,96,tennessee,0
17866,18449,108,25175,19,112,2,18,Student,day_shift,80,hi,0
17866,18424,108,25176,18,106,2,26,Working,night_shift,16,ne,0
17866,18424,108,25177,17,105,2,25,Working,night_shift,95,ak,0
17866,18445,108,25178,19,116,2,28,Working,night_shift,93,az,0
17866,18449,108,25179,18,NA,2,21,Student,night_shift,90,oh,0
17866,18458,108,25180,22,136,2,62,Other,day_shift,98,NA,0
17866,18478,108,25181,20,115,2,72,Working,night_shift,6,mi,0
17866,18476,108,25182,18,107,2,69,Retired,NA,86,michigan,0
17866,18434,108,25183,18,110,2,61,Student,night_shift,89,mo,0
17866,18468,108,25184,19,109,2,27,Working,night_shift,95,dc,0
17866,18457,108,25185,18,103,NA,55,Working,night_shift,98,virginia,0
17866,18450,108,25186,18,104,2,30,Working,day_shift,62,maryland,0
17866,18460,108,25187,21,121,2,18,NA,night_shift,52,tennessee,0
17866,18466,108,25188,19,116,2,75,Working,night_shift,93,nh,0
17866,18488,108,25189,23,139,2,46,Working,night_shift,91,ny,0
17866,18435,108,25190,21,125,2,59,Working,night_shift,91,al,1
17866,18470,108,25191,22,134,2,38,Working,night_shift,95,kentucky,0
17866,18479,108,25192,21,124,2,30,Working,night_shift,29,il,0
17866,18444,108,25193,20,122,2,23,Working,night_shift,92,ks,0
17866,18387,108,25194,19,119,2,45,Working,night_shift,90,mt,0
17866,18428,108,25195,19,116,2,35,Working,either_shift,95,nc,0
17866,17920,108,25196,1,7,1,47,Working,night_shift,99,ny,0
17866,18427,108,25197,19,118,2,28,NA,night_shift,91,massachusetts,0
17866,18479,108,25198,19,112,2,54,Working,NA,85,delaware,0
17866,18432,108,25199,17,104,2,58,Working,night_shift,100,ia,0
17866,18447,108,25200,17,97,2,NA,Other,NA,4,wy,0
17866,18483,108,25201,19,115,2,NA,Working,night_shift,86,connecticut,0
17866,18461,108,25202,18,111,2,26,Student,NA,85,new jersey,0
17866,18415,108,25203,20,115,2,57,Working,either_shift,93,va,0
17866,18431,108,25204,17,100,2,29,Student,day_shift,98,az,0
17866,18364,108,25205,17,98,2,18,NA,day_shift,95,south dakota,0
17866,18166,108,25206,9,59,1,32,NA,night_shift,87,washington,0
17866,18441,108,25207,18,109,2,19,Student,night_shift,9,nh,0
17866,18447,108,25208,19,113,2,27,Working,night_shift,85,rhode island,0
17866,18476,108,25209,18,105,2,30,NA,either_shift,86,ca,0
17866,18367,108,25210,17,98,2,42,Working,night_shift,NA,nd,0
17866,18485,108,25211,23,133,2,26,Working,day_shift,70,north carolina,0
17866,18473,108,25212,19,114,2,23,Working,night_shift,89,tennessee,0
17866,18454,108,25213,20,125,2,49,Other,night_shift,79,connecticut,0
17866,18475,108,25214,18,108,2,19,Other,either_shift,97,oh,0
17866,18487,108,25215,22,127,2,69,Retired,either_shift,85,pennsylvania,0
17866,18254,108,25216,14,86,2,46,Student,night_shift,97,nj,0
17866,18469,108,25217,21,121,2,40,Working,night_shift,NA,co,0
NA,18461,108,25218,18,107,2,47,Working,night_shift,89,louisiana,0
17866,18455,108,25219,19,115,2,38,NA,night_shift,60,sc,0
17866,18451,108,25220,19,109,2,41,Student,NA,89,mississippi,0
17866,18438,108,25221,21,131,2,47,Working,night_shift,89,oregon,0
17866,18480,108,25222,21,125,2,22,Working,night_shift,87,virginia,0
17866,18442,108,25223,21,123,2,50,Working,night_shift,93,oklahoma,0
17866,18471,108,25224,22,134,2,63,Other,night_shift,98,ak,0
17866,18486,108,25225,22,132,2,28,Working,night_shift,96,maryland,0
17866,18465,108,25226,21,121,2,21,Student,night_shift,33,new jersey,0
17866,18476,108,25227,19,111,2,50,Working,day_shift,68,new jersey,0
17866,18463,108,25228,18,108,2,29,Student,night_shift,92,alaska,0
17866,18156,108,25229,12,77,2,30,Student,NA,96,nh,0
17866,18449,108,25230,18,105,2,23,NA,NA,93,mn,0
17866,18464,108,25231,22,130,2,21,Working,NA,NA,co,0
17866,18436,108,25232,19,111,2,60,Working,either_shift,90,dc,0
17866,18449,108,25233,20,123,2,33,Working,night_shift,85,ia,0
17866,18465,108,25234,21,131,2,25,Working,night_shift,72,ma,0
17866,18451,108,25235,20,125,2,62,Student,night_shift,86,mississippi,0
17866,18437,108,25236,17,107,2,42,Retired,day_shift,0,michigan,0
17866,18432,NA,25237,20,118,2,26,Other,night_shift,27,ut,0
17866,18436,108,25238,17,102,2,22,Working,night_shift,81,colorado,0
17866,18426,108,25239,20,121,2,32,Working,night_shift,98,pa,0
17866,18081,108,25240,6,35,1,51,Other,night_shift,85,missouri,0
17866,18486,108,25241,20,118,2,41,Working,NA,58,mt,0
17866,18438,108,25242,20,118,2,19,Student,day_shift,98,pa,0
17866,18456,108,25243,22,135,2,22,Working,day_shift,96,oh,0
17866,18487,108,25244,22,134,2,72,Working,night_shift,NA,new hampshire,0
17866,18475,108,25245,19,110,2,22,Working,night_shift,98,texas,0
17866,18460,108,25246,22,129,2,57,Working,either_shift,88,me,0
17866,18430,108,25247,20,123,2,21,Student,NA,NA,pennsylvania,0
17866,17946,108,25248,5,30,1,39,NA,night_shift,95,ks,0
17866,18455,108,25249,21,124,2,22,Working,night_shift,94,mt,0
17866,18460,108,25250,20,116,2,30,Working,night_shift,86,missouri,0
17866,18487,108,25251,23,136,2,55,Working,either_shift,91,maryland,0
17866,18444,108,25252,20,118,2,30,Working,NA,95,va,0
17866,17965,108,25253,1,1,1,20,Student,night_shift,89,south dakota,0
17866,18027,108,25254,4,26,1,51,Working,night_shift,9,ar,0
17866,18438,108,25255,20,118,2,31,Other,night_shift,NA,in,0
17866,17974,108,25256,5,26,1,42,Working,night_shift,88,rhode island,0
17866,18489,108,25257,21,127,2,42,Working,night_shift,88,ut,1
17866,18446,108,25258,20,117,2,28,Working,night_shift,100,az,0
17866,18475,108,25259,20,119,2,39,Working,night_shift,97,arizona,0
17866,18432,108,25260,20,116,2,29,Working,night_shift,88,maryland,0
17866,18449,108,25261,21,122,2,35,NA,night_shift,48,NA,0
17866,18466,108,25262,19,110,2,67,Retired,either_shift,41,maine,0
17866,18465,108,25263,20,116,2,45,Other,either_shift,95,md,0
17866,18435,108,25264,20,116,2,30,Working,night_shift,91,ar,0
17866,18439,108,25265,20,125,2,52,Working,night_shift,33,nebraska,0
17866,18434,108,25266,19,117,2,19,Student,NA,94,maryland,0
17866,18471,108,25267,21,126,2,67,Retired,day_shift,87,ks,0
17866,18483,108,25268,20,121,2,22,Other,night_shift,6,wisconsin,0
17866,18471,108,25269,19,119,2,33,Other,night_shift,85,alaska,0
17866,18463,108,25270,21,124,2,35,Working,either_shift,88,nm,0
17866,18436,108,25271,20,117,2,23,Other,either_shift,90,massachusetts,0
NA,18481,108,25272,21,127,2,20,Working,night_shift,92,wi,0
17866,18472,108,25273,20,122,NA,30,Working,day_shift,41,ct,0
17866,18439,108,25274,20,116,2,29,Working,day_shift,99,oregon,0
17866,18470,108,25275,21,128,2,25,Student,night_shift,20,west virginia,0
17866,18454,108,25276,21,130,2,23,Working,night_shift,85,mississippi,0
17866,NA,108,25277,18,107,3,61,Student,night_shift,99,ia,1
17866,18104,108,25278,7,44,1,62,Retired,day_shift,30,wyoming,0
17866,18454,108,25279,22,131,2,44,Working,night_shift,91,nm,0
17866,18461,108,25280,18,105,2,19,Student,NA,97,oh,1
17866,18119,108,25281,8,NA,1,22,Other,night_shift,99,ms,0
17866,17872,108,25282,1,7,1,29,Other,night_shift,88,alaska,0
17866,18452,108,25283,18,107,2,24,Working,night_shift,92,ut,0
17866,18437,108,25284,19,117,2,18,Student,night_shift,96,new jersey,0
17866,18472,108,25285,22,NA,2,23,Working,night_shift,89,co,0
17866,18449,108,25286,17,104,2,28,Working,night_shift,94,north dakota,0
17866,18468,108,25287,20,125,2,27,Working,day_shift,100,new hampshire,0
17866,18487,108,25288,20,125,2,37,Working,night_shift,93,mo,0
17866,18486,108,25289,23,136,2,59,Working,either_shift,92,NA,0
17866,18484,108,25290,23,136,2,26,Working,night_shift,100,ca,0
17866,18444,108,25291,20,124,2,64,Working,either_shift,93,ar,0
17866,18470,108,25292,20,123,2,24,Working,night_shift,NA,ma,0
17866,18432,108,25293,18,111,2,24,Working,NA,89,NA,0
17866,18438,108,25294,17,101,2,41,Working,night_shift,26,michigan,0
17866,18448,108,25295,19,109,2,18,Student,day_shift,77,kansas,0
17866,18456,108,25296,22,136,2,66,Working,night_shift,73,utah,0
17866,18470,108,25297,22,129,2,31,Working,night_shift,91,north carolina,1
17866,18464,108,25298,18,110,2,43,Working,night_shift,87,texas,0
17866,18424,108,25299,18,108,2,35,Working,night_shift,98,nd,0
17866,18432,108,25300,20,118,2,21,Working,day_shift,87,ia,0
17866,18476,108,25301,21,127,2,68,Retired,day_shift,73,in,0
17866,18404,108,25302,18,106,2,62,Retired,either_shift,96,idaho,0
17866,18439,108,25303,18,106,2,50,NA,night_shift,97,connecticut,1
17866,18449,108,25304,17,99,2,33,Working,either_shift,8,texas,0
17866,18467,108,25305,19,113,2,23,Working,day_shift,92,NA,0
17866,18431,108,25306,17,107,2,20,Student,night_shift,NA,ar,0
17866,18486,108,25307,19,112,2,18,Working,night_shift,47,montana,0
17866,18472,108,25308,18,104,2,21,Student,night_shift,68,ky,0
17866,18441,108,25309,20,121,2,40,Student,either_shift,81,indiana,0
17866,18478,108,25310,22,132,2,19,Student,day_shift,86,ohio,0
17866,18488,108,25311,20,118,2,NA,Student,night_shift,76,sd,0
17866,18453,108,25312,18,106,2,69,Retired,day_shift,21,north carolina,0
17866,18466,108,25313,22,127,2,44,Working,night_shift,98,il,0
17866,18431,108,25314,18,113,2,27,Working,night_shift,100,vt,0
17866,18463,108,25315,19,115,2,36,Working,night_shift,87,wa,0
17866,18464,108,25316,18,110,2,20,Other,either_shift,NA,me,0
17866,18460,108,25317,22,131,2,21,Student,night_shift,96,oregon,0
17866,18482,108,25318,19,118,2,25,Working,either_shift,75,ar,0
17897,18439,NA,25319,19,112,2,41,Working,night_shift,96,district of columbia,0
17897,18434,109,25320,19,118,2,30,Student,night_shift,99,oh,0
17897,18470,109,25321,18,103,2,24,Working,night_shift,92,ct,0
17897,18442,109,25322,18,111,2,30,Student,night_shift,75,utah,1
17897,NA,109,25323,19,113,2,27,Other,night_shift,NA,missouri,0
17897,18434,109,25324,16,100,2,21,Student,night_shift,90,ak,0
17897,18483,109,25325,22,132,2,43,Working,night_shift,94,ia,0
17897,18129,109,25326,7,46,1,74,Retired,day_shift,65,delaware,0
17897,18435,109,25327,17,100,2,20,Student,night_shift,99,new mexico,0
17897,18425,109,25328,19,119,2,20,Student,day_shift,90,ca,0
17897,18427,109,25329,20,121,2,33,Working,night_shift,91,louisiana,0
17897,18434,109,25330,16,95,2,NA,NA,NA,95,indiana,0
17897,17964,109,25331,4,27,1,23,Working,night_shift,NA,ny,0
17897,18048,109,25332,4,24,1,22,Student,night_shift,77,california,0
17897,18428,109,25333,17,102,2,47,Retired,day_shift,28,fl,0
17897,18452,109,25334,20,119,2,31,NA,night_shift,90,oklahoma,0
17897,18460,109,25335,21,123,2,43,Student,night_shift,97,mt,0
17897,18443,109,25336,16,92,2,29,Working,night_shift,86,va,0
17897,18455,109,25337,19,116,2,65,Retired,either_shift,90,la,0
17897,18480,109,25338,21,121,2,NA,Working,night_shift,94,sd,0
17897,18450,109,25339,16,93,2,48,Working,either_shift,35,virginia,0
17897,18007,109,25340,3,23,1,27,Working,day_shift,92,ohio,0
17897,18485,109,25341,20,121,2,24,Working,NA,93,alabama,0
17897,18465,109,25342,18,107,2,44,NA,night_shift,91,nevada,0
17897,18489,109,25343,20,123,2,63,Retired,NA,9,washington,0
17897,18466,109,25344,21,128,2,21,Working,either_shift,92,district of columbia,0
17897,18452,109,25345,17,102,2,18,Working,NA,NA,il,0
17897,18489,109,25346,18,109,2,24,Working,NA,88,alaska,0
17897,18440,109,25347,20,125,2,40,Working,either_shift,100,pennsylvania,0
17897,18330,109,25348,16,97,2,27,Working,night_shift,NA,montana,0
17897,18450,109,25349,20,123,2,61,Working,night_shift,71,de,0
17897,18467,109,25350,20,125,2,26,Working,night_shift,89,oregon,0
17897,18486,109,25351,22,132,2,40,Working,night_shift,91,md,0
17897,18454,109,25352,17,106,2,30,Working,day_shift,90,colorado,0
17897,18487,109,25353,19,117,2,69,Retired,either_shift,86,la,0
17897,18452,109,25354,20,124,2,21,Working,night_shift,94,sd,0
17897,18452,109,25355,17,102,2,44,Other,night_shift,NA,new jersey,0
17897,18461,109,25356,20,116,2,50,Working,night_shift,88,virginia,0
17897,18447,NA,25357,19,110,2,35,Other,either_shift,NA,me,0
17897,18427,109,25358,16,98,2,70,Retired,day_shift,91,alabama,0
17897,18440,109,25359,20,116,2,33,Working,night_shift,100,kansas,0
17897,18437,109,25360,17,102,2,23,Working,night_shift,89,delaware,0
17897,18486,109,25361,22,133,2,19,Working,night_shift,93,tn,0
17897,18476,109,25362,18,113,2,74,Retired,day_shift,100,vt,0
17897,18453,109,25363,21,123,2,25,Working,night_shift,95,ks,0
17897,18436,109,25364,17,106,2,28,Working,night_shift,92,ct,0
17897,18485,109,25365,22,134,2,19,Working,night_shift,99,nc,0
17897,18467,109,25366,17,99,2,41,Working,NA,94,ne,0
17897,18472,109,25367,18,111,2,41,Working,night_shift,49,ia,0
17897,18427,109,25368,19,118,2,60,Working,night_shift,NA,georgia,0
17897,18431,109,25369,17,103,2,67,Student,night_shift,99,or,0
17897,18482,109,25370,19,111,2,23,Working,night_shift,61,new mexico,0
17897,18488,109,25371,20,115,2,25,Working,night_shift,59,ms,0
17897,18466,109,25372,19,115,2,59,Working,night_shift,93,tx,0
17897,18484,109,25373,21,123,2,41,Working,night_shift,100,district of columbia,0
17897,18456,109,25374,19,116,2,28,Working,NA,93,illinois,0
17897,18487,109,25375,22,127,2,31,Working,night_shift,66,pa,1
17897,18432,109,25376,17,103,2,51,Retired,NA,41,delaware,0
17897,18329,109,25377,15,94,2,32,Other,night_shift,99,oregon,0
17897,18454,109,25378,17,104,2,25,Working,either_shift,19,west virginia,0
17897,18465,109,25379,20,125,NA,42,Working,night_shift,1,ny,0
17897,18465,109,25380,17,107,NA,26,Student,night_shift,85,kentucky,0
17897,18441,109,25381,20,120,2,30,Other,night_shift,99,dc,0
17897,18462,109,25382,17,106,2,50,Retired,day_shift,91,md,0
17897,18466,109,25383,18,112,2,36,Working,night_shift,68,georgia,0
17897,18447,109,25384,20,118,2,18,Student,NA,23,nj,0
17897,18432,109,25385,16,93,2,59,Working,night_shift,86,az,0
17897,18448,109,25386,17,98,2,30,Working,night_shift,89,NA,0
17897,18447,109,25387,18,107,2,44,Working,night_shift,86,south dakota,0
17897,18484,109,25388,21,130,2,70,Student,day_shift,96,mi,0
17897,18433,109,25389,16,97,2,18,Working,either_shift,100,sc,1
17897,18426,109,25390,16,92,2,35,Working,night_shift,87,tennessee,0
17897,18445,109,25391,19,110,2,35,Working,night_shift,66,ar,0
17897,18459,109,25392,17,97,2,24,Working,day_shift,17,ny,0
17897,18439,109,25393,18,103,2,30,Working,night_shift,99,maryland,0
17897,18467,109,25394,20,119,2,20,Student,day_shift,35,nebraska,0
17897,18456,109,25395,21,128,2,19,Working,night_shift,94,north dakota,0
17897,18477,109,25396,18,105,2,18,Working,night_shift,95,ar,0
17897,18484,109,25397,22,135,2,75,Working,night_shift,91,ky,0
17897,18488,109,25398,18,108,2,49,Working,night_shift,6,alaska,0
17897,18462,109,25399,18,108,2,65,Retired,day_shift,23,NA,0
17897,18460,109,25400,18,107,2,54,Retired,day_shift,88,nj,0
17897,18488,109,25401,20,123,2,19,Student,NA,77,alaska,0
17897,18440,109,25402,19,115,2,NA,Student,night_shift,96,new hampshire,0
17897,18448,109,25403,17,105,2,18,Student,NA,33,michigan,0
17897,18431,109,25404,20,122,2,22,Other,NA,92,hawaii,0
17897,18425,109,25405,17,100,2,47,Working,NA,28,ar,0
17897,18427,109,25406,17,98,2,29,Student,night_shift,14,wi,0
17897,18449,109,25407,16,99,2,21,Working,night_shift,91,ar,0
17897,18426,109,25408,20,NA,2,75,Retired,day_shift,93,mn,0
17897,17928,109,25409,2,NA,1,53,Working,night_shift,18,ri,0
17897,18270,109,25410,14,86,2,66,Retired,day_shift,97,new york,0
17897,18424,109,25411,18,112,2,53,Working,night_shift,100,vermont,0
17897,18458,109,25412,20,122,2,45,Working,day_shift,90,maryland,0
17897,18430,109,25413,19,113,NA,49,Working,night_shift,96,wisconsin,0
17897,18459,109,25414,17,104,2,73,Student,night_shift,98,la,0
17897,18431,109,25415,16,NA,2,62,Working,night_shift,100,tx,0
17897,18460,109,25416,17,107,2,26,Working,NA,NA,district of columbia,0
17897,18209,109,25417,10,56,1,33,Working,night_shift,88,missouri,0
17897,18425,109,25418,16,95,2,24,Student,night_shift,NA,wv,0
17897,18447,109,25419,16,99,2,31,Other,night_shift,46,maine,0
17897,18480,109,25420,21,121,2,54,NA,night_shift,2,missouri,0
17897,18461,109,25421,19,109,2,24,Other,night_shift,97,oklahoma,0
17897,18439,109,25422,17,104,2,37,Working,night_shift,95,wi,0
17897,18412,109,25423,16,95,2,51,Working,either_shift,1,va,0
17897,18470,109,25424,17,97,2,26,Working,night_shift,99,oh,0
17897,18128,109,25425,8,44,1,28,Working,night_shift,11,south dakota,0
17897,18487,109,25426,21,129,2,28,Working,night_shift,98,nj,0
17897,18452,109,25427,20,125,2,19,Other,day_shift,NA,indiana,0
17897,18210,109,25428,8,43,1,30,Working,night_shift,95,az,0
17897,18485,109,25429,20,120,2,66,Student,day_shift,81,NA,0
17897,18454,109,25430,17,101,3,20,Student,night_shift,92,ks,0
17897,18485,109,25431,20,118,2,74,Working,night_shift,38,ny,0
17897,18405,109,25432,17,97,2,27,Other,NA,92,co,0
17897,18436,109,25433,18,112,2,72,Retired,either_shift,99,oh,0
17897,17898,109,25434,0,1,1,23,Working,night_shift,60,wv,0
17897,18472,109,25435,21,122,2,69,Retired,day_shift,89,pa,1
17897,18434,109,25436,18,108,NA,45,Other,night_shift,85,ny,0
17897,18483,109,25437,20,124,2,52,Working,NA,97,az,0
17897,18263,109,25438,13,80,2,65,Retired,day_shift,98,new mexico,0
17897,18441,109,25439,17,104,2,38,Working,day_shift,92,louisiana,0
17897,18051,109,25440,3,15,1,39,Other,night_shift,86,tx,0
17897,18452,109,25441,17,100,2,58,Working,night_shift,15,michigan,0
17897,18483,109,25442,21,125,2,38,Working,day_shift,94,ma,0
17897,18434,109,25443,17,105,2,43,NA,NA,4,idaho,0
17897,18446,109,25444,18,109,2,19,Working,night_shift,19,arizona,0
17897,18049,109,25445,4,26,1,21,Other,night_shift,NA,wyoming,0
17897,18484,109,25446,20,124,2,30,Working,either_shift,85,ut,0
17897,18474,109,25447,18,112,2,27,Working,night_shift,98,indiana,0
17897,18425,109,25448,18,107,2,29,Working,night_shift,91,ne,0
17897,18172,109,25449,8,46,1,23,Working,night_shift,85,michigan,0
17897,18481,109,25450,18,103,2,25,Working,night_shift,94,new jersey,0
17897,18432,109,25451,17,97,2,NA,Working,night_shift,92,ohio,0
17897,18448,109,25452,18,111,2,72,Retired,either_shift,99,new hampshire,NA
17897,18435,109,25453,18,104,2,51,Working,night_shift,88,alaska,0
17897,18481,109,25454,18,108,2,31,Working,either_shift,97,new jersey,0
17897,17999,109,25455,3,16,1,74,NA,night_shift,64,ny,0
17897,17936,109,25456,1,10,1,25,Working,night_shift,91,wisconsin,0
17897,18445,109,25457,19,109,2,42,Working,night_shift,100,nh,0
17897,18482,109,25458,19,110,2,28,Other,day_shift,91,wv,0
17897,18442,109,25459,18,111,2,25,NA,day_shift,88,al,0
17897,18453,109,25460,20,120,2,21,Student,NA,86,nc,0
17897,18431,109,25461,20,121,2,25,Working,day_shift,88,new york,0
17897,18474,109,25462,21,128,2,40,Working,night_shift,95,il,0
17897,18449,109,25463,17,103,NA,42,Student,night_shift,95,il,0
17897,18453,109,25464,17,101,2,39,NA,NA,98,north carolina,0
17897,18451,109,25465,17,106,2,18,Working,night_shift,86,ut,0
17897,17919,109,25466,3,20,1,59,Retired,either_shift,98,colorado,0
17897,18440,109,25467,18,105,2,74,Retired,day_shift,88,il,0
17897,18454,109,25468,17,105,2,58,Student,day_shift,95,arkansas,0
17897,18295,109,25469,11,70,2,28,Working,NA,92,ne,0
17897,18460,109,25470,21,131,2,63,Other,day_shift,13,va,0
17897,18465,109,25471,21,124,NA,29,Working,night_shift,89,oh,0
17897,18470,109,25472,21,127,2,27,NA,night_shift,95,sd,0
17897,18466,109,25473,18,107,NA,52,Retired,either_shift,96,south carolina,0
17897,18072,109,25474,NA,33,1,26,NA,night_shift,85,al,0
17897,18435,109,25475,20,116,2,51,Working,day_shift,90,indiana,0
17897,18177,109,25476,9,51,1,53,Working,day_shift,86,me,0
17897,18442,109,25477,19,112,2,37,Working,night_shift,NA,tx,0
17897,18438,109,25478,16,98,2,49,Student,either_shift,92,arizona,0
17897,18078,109,25479,7,41,1,67,Other,night_shift,98,montana,0
17897,18489,109,25480,18,113,2,27,Other,night_shift,85,rhode island,0
17897,18462,109,25481,18,113,2,25,Working,night_shift,92,NA,0
17897,18429,109,25482,18,113,2,53,Student,day_shift,39,co,0
17897,18454,109,25483,20,118,2,27,NA,night_shift,NA,vt,0
17897,18451,109,25484,19,118,2,20,Student,night_shift,0,hawaii,0
17897,18472,109,25485,19,113,2,19,Working,night_shift,92,washington,0
17897,18476,109,25486,20,121,2,55,NA,day_shift,88,mo,0
17897,18437,109,25487,16,101,2,18,Student,night_shift,93,hawaii,0
17897,18477,109,25488,18,112,2,41,Other,day_shift,74,ct,0
17897,18483,109,25489,20,115,2,28,Working,night_shift,49,id,0
17897,18444,109,25490,17,104,2,26,Working,night_shift,0,sd,0
17897,18474,109,25491,20,125,2,27,Working,night_shift,93,tennessee,0
17897,18459,109,25492,21,131,2,43,Working,day_shift,22,tx,0
17897,18485,109,25493,22,129,2,56,Working,either_shift,91,missouri,0
17897,18465,109,25494,18,113,2,18,Student,night_shift,29,oregon,0
17897,18456,109,25495,21,121,2,30,Other,night_shift,86,ri,0
17897,18425,109,25496,19,111,2,39,NA,night_shift,12,illinois,0
17897,18426,109,25497,16,99,2,NA,Student,either_shift,86,west virginia,0
17897,18439,109,25498,18,112,2,22,Working,night_shift,99,ut,0
17897,18433,109,25499,19,114,2,22,Working,night_shift,87,new york,1
17897,18447,109,25500,16,99,2,63,Other,day_shift,96,pa,0
17897,18443,109,25501,17,103,2,72,Retired,day_shift,87,oh,0
17897,18472,109,25502,20,120,2,37,Working,day_shift,20,kentucky,1
17897,18489,109,25503,21,128,2,20,Student,day_shift,93,nd,0
17897,18431,109,25504,17,106,2,66,Other,day_shift,91,md,0
17897,18467,109,25505,19,119,2,48,Working,night_shift,8,nm,0
17897,18454,109,25506,17,104,2,29,Working,either_shift,75,colorado,0
17897,18472,109,25507,17,106,2,27,Working,night_shift,89,delaware,0
17897,18311,109,25508,14,81,2,23,NA,day_shift,98,louisiana,0
17897,18482,109,25509,19,111,2,21,Student,day_shift,27,co,0
17897,18487,109,25510,20,117,2,20,Student,night_shift,24,nebraska,0
17897,18425,109,25511,20,125,2,49,Retired,day_shift,22,delaware,0
17897,18435,109,25512,18,113,2,18,Student,day_shift,87,minnesota,0
17897,18445,109,25513,17,103,2,24,Working,night_shift,96,connecticut,0
17897,18447,109,25514,18,108,2,51,Working,day_shift,28,ok,0
17897,18465,109,25515,19,116,2,24,Working,night_shift,89,mississippi,0
17897,18444,109,25516,19,118,2,39,Working,night_shift,85,nc,0
17897,18469,109,25517,18,113,2,27,NA,NA,52,mo,0
17897,18469,109,25518,20,117,2,73,Working,night_shift,93,delaware,0
17897,18459,109,25519,18,104,2,22,Other,night_shift,99,north dakota,0
17897,18479,109,25520,20,120,2,24,Working,day_shift,91,ri,0
17897,18426,109,25521,20,123,2,29,Working,night_shift,8,ak,0
17897,18442,109,25522,16,96,2,19,Student,night_shift,86,north dakota,0
17897,18467,109,25523,17,102,2,57,Retired,day_shift,100,tennessee,0
17897,18186,109,25524,8,52,1,73,Retired,either_shift,100,tennessee,0
17897,18319,109,25525,15,87,NA,50,Working,night_shift,4,california,0
17897,18464,109,25526,18,106,2,34,Other,night_shift,98,la,0
17897,18017,NA,25527,4,21,NA,33,Working,night_shift,100,idaho,0
17897,18437,109,25528,20,117,2,55,Working,night_shift,27,mn,0
17897,18460,109,25529,17,107,2,62,Working,NA,86,illinois,0
17897,18447,109,25530,20,118,2,29,Working,night_shift,100,nc,0
17897,17978,109,25531,1,NA,1,58,Working,night_shift,99,tn,0
17897,18477,109,25532,20,115,NA,27,Working,day_shift,93,hawaii,0
17897,18438,109,25533,19,115,2,61,Working,NA,90,nv,0
17897,18448,109,25534,17,104,2,29,Working,either_shift,85,wv,0
17897,18445,109,25535,16,95,2,24,Working,either_shift,98,ms,0
17897,18452,109,25536,19,115,2,29,Working,night_shift,85,sd,0
17897,18442,109,25537,19,110,2,56,Working,night_shift,91,mo,0
17897,18452,109,25538,20,122,2,44,Student,NA,89,or,0
17897,18460,109,25539,21,124,2,20,Student,night_shift,53,new jersey,0
